Transaction_ID,Date,Customer_ID,Product_Name,Category,Quantity,Unit_Price,Region,Customer_Segment,Payment_Method,Total_Revenue
TX-13547,2024-07-07,CUST-0305,Mechanical Keyboard,Accessories,4,99.99,North,Consumer,Cash,399.96
TX-14050,2024-03-11,CUST-0012,Pro Laptop,Electronics,3,1200.0,West,Small Business,Bank Transfer,3600.0
TX-12134,2024-12-11,CUST-0400,Pro Laptop,Electronics,1,1200.0,North,Consumer,Credit Card,1200.0
TX-13451,2024-02-01,CUST-0199,Standing Desk,Office Supplies,4,450.0,West,Consumer,Cash,1800.0
TX-12209,2024-08-13,CUST-0327,Premium Notebook,Office Supplies,1,15.5,South,Small Business,Cash,15.5
TX-11901,2025-03-09,CUST-0191,Noise-Cancelling Headphones,Electronics,8,250.0,East,Corporate,Credit Card,2000.0
TX-11481,2024-04-09,CUST-0119,Gel Pens 12-Pack,Office Supplies,3,12.99,South,Small Business,Credit Card,38.97
TX-10777,2024-09-01,CUST-0047,Smartwatch,Electronics,3,200.0,South,Small Business,PayPal,600.0
TX-10799,2024-11-23,CUST-0260,Premium Notebook,Office Supplies,4,15.5,West,Consumer,Bank Transfer,62.0
TX-13714,2025-05-30,CUST-0189,Smartwatch,Electronics,9,200.0,South,Corporate,Bank Transfer,1800.0
TX-13942,2025-08-07,CUST-0230,Premium Notebook,Office Supplies,2,15.5,North,Small Business,Credit Card,31.0
TX-10054,2024-09-06,CUST-0065,Mechanical Keyboard,Accessories,1,99.99,East,Small Business,PayPal,99.99
TX-12972,2024-09-04,CUST-0285,4K Monitor,Electronics,2,350.0,South,Consumer,Credit Card,700.0
TX-13335,2024-04-17,CUST-0137,Premium Notebook,Office Supplies,2,15.5,South,Consumer,PayPal,31.0
TX-11920,2025-02-21,CUST-0353,Premium Tablet,Electronics,9,600.0,West,Corporate,PayPal,5400.0
TX-13715,2025-05-01,CUST-0025,Smartwatch,Electronics,3,162.0,East,Small Business,Cash,486.0
TX-14673,2024-09-07,CUST-0136,Premium Notebook,Office Supplies,8,15.5,South,Corporate,Bank Transfer,124.0
TX-10946,2025-01-02,CUST-0134,Standing Desk,Office Supplies,4,450.0,East,Corporate,Credit Card,1800.0
TX-11701,2025-01-17,CUST-0136,USB-C Multi-Hub,Accessories,2,39.99,South,Corporate,Credit Card,79.98
TX-13293,2025-07-11,CUST-0021,Premium Tablet,Electronics,4,600.0,East,Consumer,Cash,2400.0
TX-12161,2025-10-16,CUST-0123,Premium Tablet,Electronics,2,522.0,South,Consumer,Bank Transfer,1044.0
TX-11136,2025-12-17,CUST-0367,Premium Tablet,Electronics,3,600.0,North,Consumer,Cash,1800.0
TX-10987,2024-07-29,CUST-0126,Laptop Sleeve,Accessories,4,29.99,North,Consumer,Credit Card,119.96
TX-12549,2024-12-18,CUST-0310,Standing Desk,Office Supplies,9,414.0,South,Corporate,PayPal,3726.0
TX-10193,2025-08-20,CUST-0251,4K Monitor,Electronics,4,350.0,South,Small Business,Credit Card,1400.0
TX-13057,2024-01-25,CUST-0380,Premium Notebook,Office Supplies,1,15.5,South,Small Business,Bank Transfer,15.5
TX-13246,2024-06-05,CUST-0121,Smartwatch,Electronics,2,200.0,West,Consumer,PayPal,400.0
TX-11394,2025-06-14,CUST-0028,Pro Laptop,Electronics,3,1200.0,North,Consumer,Credit Card,3600.0
TX-12637,2025-06-15,CUST-0147,Desk Mat,Accessories,3,25.0,North,Small Business,Bank Transfer,75.0
TX-10768,2024-05-28,CUST-0111,Desk Mat,Accessories,4,25.0,West,Corporate,Cash,100.0
TX-14730,2025-08-25,CUST-0238,Smartwatch,Electronics,2,180.0,West,Small Business,Credit Card,360.0
TX-13090,2024-10-12,CUST-0205,USB-C Multi-Hub,Accessories,10,32.79,North,Corporate,PayPal,327.9
TX-13495,2025-07-31,CUST-0242,Pro Laptop,Electronics,4,1200.0,East,Consumer,PayPal,4800.0
TX-13215,2024-01-08,CUST-0051,Premium Notebook,Office Supplies,3,15.5,East,Consumer,Bank Transfer,46.5
TX-10285,2025-03-15,CUST-0254,Premium Notebook,Office Supplies,3,15.5,North,Consumer,Bank Transfer,46.5
TX-14968,2024-08-24,CUST-0051,Premium Notebook,Office Supplies,3,15.5,East,Consumer,Cash,46.5
TX-10428,2025-08-27,CUST-0248,Desk Mat,Accessories,2,25.0,South,Small Business,Cash,50.0
TX-14939,2024-10-23,CUST-0259,Whiteboard,Office Supplies,5,79.99,West,Corporate,Cash,399.95
TX-12332,2025-06-10,CUST-0063,Premium Tablet,Electronics,1,600.0,West,Small Business,Cash,600.0
TX-12717,2025-01-14,CUST-0298,Pro Laptop,Electronics,3,1200.0,West,Corporate,Credit Card,3600.0
TX-12079,2024-10-02,CUST-0071,Pro Laptop,Electronics,2,1200.0,South,Corporate,Credit Card,2400.0
TX-13389,2025-09-05,CUST-0031,USB-C Multi-Hub,Accessories,3,37.19,North,Corporate,Cash,111.57
TX-10722,2024-12-19,CUST-0387,Pro Laptop,Electronics,4,1200.0,South,Corporate,Cash,4800.0
TX-10951,2025-12-26,CUST-0260,Ergonomic Chair,Office Supplies,2,299.99,West,Consumer,Bank Transfer,599.98
TX-14409,2025-06-16,CUST-0119,Standing Desk,Office Supplies,2,450.0,South,Small Business,Cash,900.0
TX-14392,2024-09-08,CUST-0398,4K Monitor,Electronics,10,350.0,North,Corporate,Cash,3500.0
TX-12262,2024-08-07,CUST-0215,Whiteboard,Office Supplies,1,79.99,East,Consumer,PayPal,79.99
TX-10989,2025-02-28,CUST-0013,USB-C Multi-Hub,Accessories,4,31.99,East,Consumer,Bank Transfer,127.96
TX-13212,2025-06-11,CUST-0220,Desk Mat,Accessories,6,21.25,West,Corporate,Cash,127.5
TX-11759,2025-09-10,CUST-0117,USB-C Multi-Hub,Accessories,2,39.99,East,Consumer,Cash,79.98
TX-14571,2025-12-05,CUST-0329,Laptop Sleeve,Accessories,4,25.19,East,Consumer,Credit Card,100.76
TX-10326,2024-11-30,CUST-0039,Premium Tablet,Electronics,1,528.0,South,Consumer,PayPal,528.0
TX-12608,2025-04-06,CUST-0184,Pro Laptop,Electronics,4,1200.0,West,Small Business,Credit Card,4800.0
TX-11383,2024-01-01,CUST-0026,Standing Desk,Office Supplies,3,450.0,East,Small Business,Bank Transfer,1350.0
TX-11724,2024-01-01,CUST-0039,Whiteboard,Office Supplies,3,79.99,South,Consumer,PayPal,239.96999999999997
TX-11086,2025-11-27,CUST-0113,Premium Tablet,Electronics,2,600.0,West,Small Business,Credit Card,1200.0
TX-12523,2025-06-21,CUST-0268,Desk Mat,Accessories,1,25.0,West,Small Business,Bank Transfer,25.0
TX-10341,2024-08-26,CUST-0082,Premium Tablet,Electronics,5,600.0,East,Corporate,Bank Transfer,3000.0
TX-13701,2024-11-29,CUST-0040,Laptop Sleeve,Accessories,8,29.99,West,Corporate,Credit Card,239.92
TX-10688,2024-07-21,CUST-0344,Wireless Mouse,Accessories,9,41.49,South,Corporate,PayPal,373.41
TX-13432,2024-11-12,CUST-0297,Mechanical Keyboard,Accessories,5,99.99,South,Corporate,Credit Card,499.95
TX-10966,2024-05-07,CUST-0230,Whiteboard,Office Supplies,1,79.99,North,Small Business,Cash,79.99
TX-14755,2025-06-11,CUST-0018,Mechanical Keyboard,Accessories,4,99.99,North,Consumer,Bank Transfer,399.96
TX-12203,2024-11-14,CUST-0140,Wireless Mouse,Accessories,1,49.99,North,Small Business,PayPal,49.99
TX-12713,2024-06-09,CUST-0116,Laptop Sleeve,Accessories,2,29.99,West,Small Business,Credit Card,59.98
TX-13572,2024-05-22,CUST-0238,USB-C Multi-Hub,Accessories,2,39.99,West,Small Business,PayPal,79.98
TX-11990,2024-06-05,CUST-0274,Premium Tablet,Electronics,1,600.0,East,Small Business,Bank Transfer,600.0
TX-14127,2024-07-31,CUST-0354,Pro Laptop,Electronics,5,1056.0,North,Corporate,Cash,5280.0
TX-14771,2024-09-12,CUST-0293,Wireless Mouse,Accessories,2,49.99,North,Corporate,Cash,99.98
TX-13600,2025-02-10,CUST-0291,Noise-Cancelling Headphones,Electronics,4,250.0,North,Small Business,PayPal,1000.0
TX-14593,2025-06-14,CUST-0237,Whiteboard,Office Supplies,4,79.99,West,Small Business,PayPal,319.96
TX-14149,2024-12-27,CUST-0227,Gel Pens 12-Pack,Office Supplies,4,11.95,West,Consumer,Credit Card,47.8
TX-10385,2025-04-20,CUST-0326,Pro Laptop,Electronics,5,1200.0,East,Corporate,Bank Transfer,6000.0
TX-14396,2024-06-29,CUST-0178,Smartwatch,Electronics,3,200.0,North,Consumer,Bank Transfer,600.0
TX-14595,2024-11-25,CUST-0336,Premium Notebook,Office Supplies,9,15.5,North,Corporate,PayPal,139.5
TX-10536,2024-09-12,CUST-0317,Standing Desk,Office Supplies,1,450.0,South,Small Business,Credit Card,450.0
TX-14692,2024-05-23,CUST-0056,Whiteboard,Office Supplies,4,79.99,South,Consumer,Bank Transfer,319.96
TX-13507,2025-01-05,CUST-0245,Mechanical Keyboard,Accessories,8,99.99,West,Corporate,Credit Card,799.92
TX-10201,2024-12-20,CUST-0372,Pro Laptop,Electronics,8,1200.0,East,Corporate,Credit Card,9600.0
TX-11332,2025-09-13,CUST-0103,USB-C Multi-Hub,Accessories,3,39.99,East,Consumer,Credit Card,119.97
TX-13502,2025-03-20,CUST-0180,Gel Pens 12-Pack,Office Supplies,4,12.99,North,Consumer,Cash,51.96
TX-12708,2025-06-30,CUST-0358,Standing Desk,Office Supplies,9,450.0,East,Corporate,Cash,4050.0
TX-14021,2025-05-07,CUST-0345,Pro Laptop,Electronics,1,1200.0,South,Small Business,PayPal,1200.0
TX-11854,2024-11-16,CUST-0117,Mechanical Keyboard,Accessories,1,99.99,East,Consumer,Bank Transfer,99.99
TX-14702,2025-04-09,CUST-0353,Mechanical Keyboard,Accessories,4,99.99,West,Corporate,PayPal,399.96
TX-12872,2024-05-24,CUST-0389,USB-C Multi-Hub,Accessories,2,36.39,East,Small Business,Credit Card,72.78
TX-13030,2024-02-02,CUST-0217,Mechanical Keyboard,Accessories,3,79.99,South,Small Business,Bank Transfer,239.96999999999997
TX-11205,2024-03-25,CUST-0390,Standing Desk,Office Supplies,2,450.0,South,Small Business,PayPal,900.0
TX-11645,2025-08-06,CUST-0327,4K Monitor,Electronics,2,350.0,South,Small Business,PayPal,700.0
TX-13417,2025-02-11,CUST-0308,Noise-Cancelling Headphones,Electronics,10,250.0,North,Corporate,Bank Transfer,2500.0
TX-13476,2025-06-20,CUST-0376,Laptop Sleeve,Accessories,1,29.99,South,Consumer,Bank Transfer,29.99
TX-12861,2024-07-10,CUST-0076,Wireless Mouse,Accessories,3,49.99,East,Small Business,Credit Card,149.97
TX-11792,2025-10-31,CUST-0140,Ergonomic Chair,Office Supplies,4,299.99,North,Small Business,Cash,1199.96
TX-13797,2025-11-09,CUST-0082,Mechanical Keyboard,Accessories,10,99.99,East,Corporate,Credit Card,999.9
TX-13368,2025-11-18,CUST-0052,4K Monitor,Electronics,4,290.5,South,Small Business,Credit Card,1162.0
TX-13367,2024-06-08,CUST-0108,Standing Desk,Office Supplies,3,396.0,West,Corporate,Cash,1188.0
TX-13533,2024-05-08,CUST-0337,Laptop Sleeve,Accessories,2,29.99,West,Small Business,Cash,59.98
TX-13449,2024-07-25,CUST-0350,Gel Pens 12-Pack,Office Supplies,3,12.99,South,Consumer,Credit Card,38.97
TX-10603,2024-11-05,CUST-0110,Ergonomic Chair,Office Supplies,3,263.99,North,Small Business,PayPal,791.97
TX-13056,2025-11-27,CUST-0357,Laptop Sleeve,Accessories,10,29.99,East,Corporate,Cash,299.9
TX-14386,2024-04-07,CUST-0385,Laptop Sleeve,Accessories,2,29.99,South,Corporate,PayPal,59.98
TX-10126,2024-07-03,CUST-0280,Premium Notebook,Office Supplies,1,15.5,East,Small Business,Credit Card,15.5
TX-13876,2025-05-09,CUST-0223,4K Monitor,Electronics,5,350.0,South,Corporate,Cash,1750.0
TX-12935,2024-05-01,CUST-0390,Gel Pens 12-Pack,Office Supplies,4,12.99,South,Small Business,Bank Transfer,51.96
TX-13531,2024-08-26,CUST-0243,Premium Notebook,Office Supplies,1,15.5,West,Small Business,Credit Card,15.5
TX-12730,2025-08-18,CUST-0275,Wireless Mouse,Accessories,4,49.99,West,Small Business,Bank Transfer,199.96
TX-10827,2024-09-16,CUST-0023,Noise-Cancelling Headphones,Electronics,2,250.0,North,Corporate,Credit Card,500.0
TX-11639,2024-09-20,CUST-0327,Pro Laptop,Electronics,2,1140.0,South,Small Business,Bank Transfer,2280.0
TX-10984,2025-12-25,CUST-0331,4K Monitor,Electronics,3,350.0,West,Corporate,PayPal,1050.0
TX-13281,2024-01-25,CUST-0239,Noise-Cancelling Headphones,Electronics,3,250.0,South,Small Business,Cash,750.0
TX-12586,2024-12-18,CUST-0316,Standing Desk,Office Supplies,3,382.5,North,Corporate,PayPal,1147.5
TX-12188,2025-12-24,CUST-0321,Whiteboard,Office Supplies,4,79.99,North,Small Business,Bank Transfer,319.96
TX-14639,2024-09-28,CUST-0055,Gel Pens 12-Pack,Office Supplies,4,12.99,West,Corporate,PayPal,51.96
TX-12443,2024-10-12,CUST-0302,Gel Pens 12-Pack,Office Supplies,3,11.04,South,Corporate,Bank Transfer,33.12
TX-10362,2024-03-30,CUST-0339,Laptop Sleeve,Accessories,4,27.59,East,Consumer,PayPal,110.36
TX-12349,2025-06-25,CUST-0253,Mechanical Keyboard,Accessories,1,99.99,South,Consumer,PayPal,99.99
TX-10345,2025-05-19,CUST-0278,Standing Desk,Office Supplies,4,414.0,East,Consumer,Credit Card,1656.0
TX-10814,2025-05-19,CUST-0035,USB-C Multi-Hub,Accessories,4,39.99,South,Small Business,Cash,159.96
TX-13205,2024-07-05,CUST-0351,Gel Pens 12-Pack,Office Supplies,4,12.99,East,Corporate,PayPal,51.96
TX-14459,2025-10-16,CUST-0063,Whiteboard,Office Supplies,2,79.99,West,Small Business,PayPal,159.98
TX-14824,2024-04-17,CUST-0009,Laptop Sleeve,Accessories,4,29.99,North,Small Business,PayPal,119.96
TX-13325,2024-04-13,CUST-0329,Noise-Cancelling Headphones,Electronics,2,250.0,East,Consumer,Cash,500.0
TX-14106,2024-11-20,CUST-0305,Wireless Mouse,Accessories,4,49.99,North,Consumer,PayPal,199.96
TX-12116,2024-12-04,CUST-0299,4K Monitor,Electronics,6,350.0,North,Corporate,Credit Card,2100.0
TX-11834,2024-12-11,CUST-0389,Desk Mat,Accessories,1,25.0,East,Small Business,Bank Transfer,25.0
TX-10793,2024-11-09,CUST-0191,Ergonomic Chair,Office Supplies,4,299.99,East,Corporate,Bank Transfer,1199.96
TX-14976,2025-05-05,CUST-0072,Gel Pens 12-Pack,Office Supplies,4,12.99,North,Small Business,PayPal,51.96
TX-12674,2024-04-22,CUST-0253,Premium Tablet,Electronics,2,600.0,South,Consumer,PayPal,1200.0
TX-10094,2024-03-04,CUST-UNKNOWN,Noise-Cancelling Headphones,Electronics,1,210.0,East,Small Business,PayPal,210.0
TX-13756,2024-07-29,CUST-0050,Mechanical Keyboard,Accessories,3,99.99,West,Consumer,Credit Card,299.96999999999997
TX-12891,2025-10-02,CUST-0375,Gel Pens 12-Pack,Office Supplies,4,12.99,East,Corporate,Bank Transfer,51.96
TX-12371,2025-09-11,CUST-0216,USB-C Multi-Hub,Accessories,8,39.99,North,Corporate,Cash,319.92
TX-14174,2024-02-14,CUST-0373,Premium Tablet,Electronics,3,600.0,East,Corporate,PayPal,1800.0
TX-14458,2025-11-27,CUST-0161,Whiteboard,Office Supplies,4,79.99,East,Consumer,Credit Card,319.96
TX-13228,2025-08-12,CUST-0250,Noise-Cancelling Headphones,Electronics,3,250.0,East,Consumer,PayPal,750.0
TX-12853,2025-12-20,CUST-0275,Premium Notebook,Office Supplies,4,15.5,West,Small Business,Cash,62.0
TX-12912,2025-08-29,CUST-0319,Wireless Mouse,Accessories,1,49.99,North,Consumer,Credit Card,49.99
TX-11865,2024-09-09,CUST-0108,Standing Desk,Office Supplies,7,450.0,West,Corporate,Cash,3150.0
TX-11857,2025-10-09,CUST-0008,Standing Desk,Office Supplies,2,450.0,South,Consumer,PayPal,900.0
TX-12645,2024-10-30,CUST-0098,Standing Desk,Office Supplies,3,450.0,South,Small Business,Credit Card,1350.0
TX-12243,2024-06-02,CUST-0295,Whiteboard,Office Supplies,4,79.99,West,Small Business,PayPal,319.96
TX-12336,2025-02-22,CUST-0127,Smartwatch,Electronics,2,188.0,South,Consumer,Bank Transfer,376.0
TX-10950,2024-06-20,CUST-0323,Premium Tablet,Electronics,7,600.0,South,Corporate,PayPal,4200.0
TX-13068,2025-06-08,CUST-0143,Mechanical Keyboard,Accessories,1,99.99,North,Consumer,PayPal,99.99
TX-11120,2024-06-23,CUST-0096,Mechanical Keyboard,Accessories,5,80.99,North,Corporate,Cash,404.95
TX-12597,2024-10-26,CUST-0287,Laptop Sleeve,Accessories,2,24.29,South,Small Business,PayPal,48.58
TX-12204,2024-08-17,CUST-0342,Desk Mat,Accessories,4,23.5,South,Small Business,Cash,94.0
TX-10419,2024-07-22,CUST-0312,Noise-Cancelling Headphones,Electronics,10,250.0,West,Corporate,PayPal,2500.0
TX-10922,2025-03-23,CUST-0245,Standing Desk,Office Supplies,4,450.0,West,Corporate,Bank Transfer,1800.0
TX-11254,2024-03-02,CUST-0185,Noise-Cancelling Headphones,Electronics,4,250.0,North,Consumer,PayPal,1000.0
TX-10477,2024-05-19,CUST-0280,Standing Desk,Office Supplies,3,450.0,East,Small Business,Bank Transfer,1350.0
TX-12035,2025-06-05,CUST-0157,Gel Pens 12-Pack,Office Supplies,4,12.99,East,Consumer,PayPal,51.96
TX-11202,2025-11-29,CUST-0392,Whiteboard,Office Supplies,4,74.39,North,Small Business,PayPal,297.56
TX-12626,2024-01-09,CUST-0092,Premium Notebook,Office Supplies,3,15.5,East,Corporate,PayPal,46.5
TX-14847,2024-02-03,CUST-0143,Whiteboard,Office Supplies,2,79.99,North,Consumer,PayPal,159.98
TX-11970,2024-06-04,CUST-0012,Laptop Sleeve,Accessories,3,24.29,West,Small Business,PayPal,72.87
TX-13110,2024-04-14,CUST-0134,Laptop Sleeve,Accessories,8,29.99,East,Corporate,PayPal,239.92
TX-14018,2024-12-23,CUST-0178,Premium Notebook,Office Supplies,2,15.5,North,Consumer,PayPal,31.0
TX-12151,2024-09-05,CUST-0080,Wireless Mouse,Accessories,4,49.99,East,Corporate,Cash,199.96
TX-13687,2024-04-14,CUST-0378,Desk Mat,Accessories,4,25.0,North,Small Business,Bank Transfer,100.0
TX-11997,2024-07-30,CUST-0038,USB-C Multi-Hub,Accessories,3,39.99,South,Small Business,Credit Card,119.97
TX-14033,2025-10-06,CUST-0007,Ergonomic Chair,Office Supplies,4,299.99,North,Consumer,Cash,1199.96
TX-13054,2025-04-07,CUST-0261,Laptop Sleeve,Accessories,4,29.99,South,Small Business,Bank Transfer,119.96
TX-11248,2025-05-04,CUST-0058,Desk Mat,Accessories,3,20.0,North,Consumer,PayPal,60.0
TX-12192,2024-04-20,CUST-0400,Noise-Cancelling Headphones,Electronics,2,250.0,North,Consumer,Cash,500.0
TX-12712,2024-11-08,CUST-0056,Pro Laptop,Electronics,2,1200.0,South,Consumer,PayPal,2400.0
TX-10992,2024-11-01,CUST-0164,Smartwatch,Electronics,3,200.0,East,Consumer,Bank Transfer,600.0
TX-12190,2025-08-16,CUST-0292,Premium Tablet,Electronics,7,600.0,West,Corporate,Credit Card,4200.0
TX-13762,2025-02-15,CUST-0128,Noise-Cancelling Headphones,Electronics,7,235.0,West,Corporate,Bank Transfer,1645.0
TX-13597,2024-11-24,CUST-0059,Desk Mat,Accessories,2,25.0,South,Small Business,Cash,50.0
TX-11318,2024-09-08,CUST-0194,Ergonomic Chair,Office Supplies,3,299.99,South,Small Business,Credit Card,899.97
TX-11863,2024-12-12,CUST-0351,Desk Mat,Accessories,3,25.0,East,Corporate,PayPal,75.0
TX-12343,2025-06-21,CUST-0071,Desk Mat,Accessories,2,22.75,South,Corporate,Credit Card,45.5
TX-12449,2024-05-24,CUST-0194,Laptop Sleeve,Accessories,4,29.99,South,Small Business,PayPal,119.96
TX-12136,2025-07-05,CUST-0030,Laptop Sleeve,Accessories,1,29.99,North,Consumer,PayPal,29.99
TX-11065,2025-01-30,CUST-0146,Premium Tablet,Electronics,6,600.0,South,Corporate,Credit Card,3600.0
TX-14990,2025-01-05,CUST-0249,Desk Mat,Accessories,5,25.0,North,Corporate,Cash,125.0
TX-12621,2024-04-01,CUST-0215,Smartwatch,Electronics,3,200.0,East,Consumer,Cash,600.0
TX-10077,2025-03-28,CUST-0213,Standing Desk,Office Supplies,1,450.0,South,Small Business,Bank Transfer,450.0
TX-12898,2024-04-21,CUST-0156,Laptop Sleeve,Accessories,9,29.99,East,Corporate,Bank Transfer,269.90999999999997
TX-11314,2025-12-28,CUST-0324,Desk Mat,Accessories,3,25.0,North,Small Business,PayPal,75.0
TX-14398,2024-04-01,CUST-0396,Laptop Sleeve,Accessories,4,29.99,North,Corporate,Credit Card,119.96
TX-10872,2024-11-17,CUST-0209,Ergonomic Chair,Office Supplies,4,299.99,South,Consumer,PayPal,1199.96
TX-13850,2025-05-15,CUST-0279,Whiteboard,Office Supplies,4,79.99,East,Corporate,Bank Transfer,319.96
TX-14816,2024-11-12,CUST-0345,Smartwatch,Electronics,2,200.0,South,Small Business,Cash,400.0
TX-12965,2024-01-09,CUST-0107,Mechanical Keyboard,Accessories,2,99.99,West,Consumer,Credit Card,199.98
TX-13391,2025-11-06,CUST-0074,Mechanical Keyboard,Accessories,2,99.99,South,Small Business,PayPal,199.98
TX-12560,2025-04-09,CUST-0206,USB-C Multi-Hub,Accessories,3,39.99,South,Consumer,PayPal,119.97
TX-14926,2025-06-22,CUST-0223,4K Monitor,Electronics,6,350.0,South,Corporate,Credit Card,2100.0
TX-12635,2024-01-09,CUST-0390,Desk Mat,Accessories,2,25.0,South,Small Business,Credit Card,50.0
TX-13530,2024-10-24,CUST-0049,Laptop Sleeve,Accessories,3,26.69,West,Corporate,Bank Transfer,80.07000000000001
TX-10375,2024-04-13,CUST-0275,Gel Pens 12-Pack,Office Supplies,3,12.99,West,Small Business,Cash,38.97
TX-11908,2024-07-26,CUST-0137,Noise-Cancelling Headphones,Electronics,2,250.0,South,Consumer,PayPal,500.0
TX-14358,2025-10-29,CUST-0393,Standing Desk,Office Supplies,8,450.0,South,Corporate,PayPal,3600.0
TX-14405,2025-04-21,CUST-UNKNOWN,Desk Mat,Accessories,7,21.0,North,Corporate,Credit Card,147.0
TX-14027,2024-08-19,CUST-0010,Premium Notebook,Office Supplies,1,15.5,South,Small Business,Cash,15.5
TX-11604,2024-07-04,CUST-0348,Premium Notebook,Office Supplies,1,15.5,West,Small Business,Cash,15.5
TX-11118,2024-08-02,CUST-0384,Premium Notebook,Office Supplies,2,15.5,South,Corporate,PayPal,31.0
TX-13677,2025-10-13,CUST-0048,Laptop Sleeve,Accessories,1,29.99,East,Consumer,PayPal,29.99
TX-13490,2024-10-01,CUST-UNKNOWN,Desk Mat,Accessories,5,25.0,West,Corporate,Credit Card,125.0
TX-14893,2025-09-21,CUST-0114,Noise-Cancelling Headphones,Electronics,4,250.0,North,Small Business,Credit Card,1000.0
TX-12958,2024-12-18,CUST-0224,4K Monitor,Electronics,1,350.0,North,Small Business,PayPal,350.0
TX-11994,2024-01-01,CUST-0148,Whiteboard,Office Supplies,4,79.99,South,Small Business,Cash,319.96
TX-14985,2024-07-27,CUST-0278,Laptop Sleeve,Accessories,3,29.99,East,Consumer,Cash,89.97
TX-14381,2024-05-02,CUST-0039,Gel Pens 12-Pack,Office Supplies,3,12.99,South,Consumer,Bank Transfer,38.97
TX-12376,2024-05-20,CUST-0133,Gel Pens 12-Pack,Office Supplies,4,12.99,East,Corporate,Cash,51.96
TX-11342,2025-06-24,CUST-0021,Ergonomic Chair,Office Supplies,1,248.99,East,Consumer,Cash,248.99
TX-10320,2024-08-26,CUST-0278,Ergonomic Chair,Office Supplies,3,299.99,East,Consumer,Credit Card,899.97
TX-11619,2024-06-30,CUST-0002,USB-C Multi-Hub,Accessories,4,39.99,East,Consumer,PayPal,159.96
TX-13713,2024-03-27,CUST-0313,Mechanical Keyboard,Accessories,2,99.99,West,Corporate,Bank Transfer,199.98
TX-12060,2024-01-04,CUST-0123,Noise-Cancelling Headphones,Electronics,2,250.0,South,Consumer,Credit Card,500.0
TX-12219,2024-10-30,CUST-0304,Premium Tablet,Electronics,7,534.0,North,Corporate,Credit Card,3738.0
TX-11673,2025-08-10,CUST-0046,Standing Desk,Office Supplies,3,450.0,East,Consumer,Bank Transfer,1350.0
